,year,city,month,overnight_stays,bezirk,nr
214,2007,St.Leonhard/Pitztal,11,33074,IM,217
215,2007,St.Leonhard/Pitztal,12,52323,IM,217
216,2007,Sautens,1,10357,IM,218
217,2007,Sautens,2,15508,IM,218
218,2007,Sautens,3,9177,IM,218
219,2007,Sautens,4,4149,IM,218
220,2007,Sautens,5,3855,IM,218
221,2007,Sautens,6,7623,IM,218
222,2007,Sautens,7,13353,IM,218
223,2007,Sautens,8,14136,IM,218
224,2007,Sautens,9,9078,IM,218
225,2007,Sautens,10,2521,IM,218
226,2007,Sautens,11,88,IM,218
227,2007,Sautens,12,7166,IM,218
228,2007,Silz,1,34367,IM,219
229,2007,Silz,2,37592,IM,219
230,2007,Silz,3,37839,IM,219
231,2007,Silz,4,20752,IM,219
232,2007,Silz,5,1301,IM,219
233,2007,Silz,6,2888,IM,219
234,2007,Silz,7,7313,IM,219
235,2007,Silz,8,9042,IM,219
236,2007,Silz,9,2943,IM,219
237,2007,Silz,10,828,IM,219
238,2007,Silz,11,1217,IM,219
239,2007,Silz,12,23992,IM,219
240,2007,Sölden,1,374335,IM,220
241,2007,Sölden,2,406359,IM,220
242,2007,Sölden,3,413843,IM,220
243,2007,Sölden,4,202451,IM,220
244,2007,Sölden,5,3140,IM,220
245,2007,Sölden,6,12847,IM,220
246,2007,Sölden,7,107357,IM,220
247,2007,Sölden,8,131824,IM,220
248,2007,Sölden,9,39493,IM,220
249,2007,Sölden,10,57649,IM,220
250,2007,Sölden,11,95950,IM,220
251,2007,Sölden,12,258776,IM,220
252,2007,Stams,1,79,IM,221
253,2007,Stams,2,693,IM,221
254,2007,Stams,3,288,IM,221
255,2007,Stams,4,1085,IM,221
256,2007,Stams,5,1626,IM,221
257,2007,Stams,6,2137,IM,221
258,2007,Stams,7,4883,IM,221
259,2007,Stams,8,4656,IM,221
260,2007,Stams,9,1886,IM,221
261,2007,Stams,10,1176,IM,221
262,2007,Stams,11,50,IM,221
263,2007,Stams,12,501,IM,221
264,2007,Tarrenz,1,4774,IM,222
265,2007,Tarrenz,2,6518,IM,222
266,2007,Tarrenz,3,4186,IM,222
267,2007,Tarrenz,4,1576,IM,222
268,2007,Tarrenz,5,3641,IM,222
269,2007,Tarrenz,6,4231,IM,222
270,2007,Tarrenz,7,6484,IM,222
271,2007,Tarrenz,8,7308,IM,222
272,2007,Tarrenz,9,6673,IM,222
273,2007,Tarrenz,10,1860,IM,222
274,2007,Tarrenz,11,558,IM,222
275,2007,Tarrenz,12,3029,IM,222
276,2007,Umhausen,1,16352,IM,223
277,2007,Umhausen,2,25527,IM,223
278,2007,Umhausen,3,15190,IM,223
279,2007,Umhausen,4,6834,IM,223
280,2007,Umhausen,5,3973,IM,223
281,2007,Umhausen,6,9304,IM,223
282,2007,Umhausen,7,22398,IM,223
283,2007,Umhausen,8,24214,IM,223
284,2007,Umhausen,9,10289,IM,223
285,2007,Umhausen,10,3949,IM,223
286,2007,Umhausen,11,798,IM,223
287,2007,Umhausen,12,13604,IM,223
288,2007,Wenns,1,12793,IM,224
289,2007,Wenns,2,18415,IM,224
290,2007,Wenns,3,11832,IM,224
291,2007,Wenns,4,9310,IM,224
292,2007,Wenns,5,3176,IM,224
293,2007,Wenns,6,8746,IM,224
294,2007,Wenns,7,14626,IM,224
295,2007,Wenns,8,16100,IM,224
296,2007,Wenns,9,8658,IM,224
297,2007,Wenns,10,6086,IM,224
298,2007,Wenns,11,1015,IM,224
299,2007,Wenns,12,7835,IM,224
300,2007,Absam,1,1737,IL,301
301,2007,Absam,2,1451,IL,301
302,2007,Absam,3,1594,IL,301
303,2007,Absam,4,1702,IL,301
304,2007,Absam,5,1874,IL,301
305,2007,Absam,6,2655,IL,301
306,2007,Absam,7,3108,IL,301
307,2007,Absam,8,2894,IL,301
308,2007,Absam,9,2413,IL,301
309,2007,Absam,10,2271,IL,301
310,2007,Absam,11,1917,IL,301
311,2007,Absam,12,1804,IL,301
312,2007,Aldrans,1,1628,IL,302
313,2007,Aldrans,2,2445,IL,302
314,2007,Aldrans,3,2459,IL,302
315,2007,Aldrans,4,916,IL,302
316,2007,Aldrans,5,1162,IL,302
317,2007,Aldrans,6,1452,IL,302
318,2007,Aldrans,7,2187,IL,302
319,2007,Aldrans,8,2766,IL,302
320,2007,Aldrans,9,2113,IL,302
321,2007,Aldrans,10,1562,IL,302
322,2007,Aldrans,11,698,IL,302
323,2007,Aldrans,12,1535,IL,302
324,2007,Ampass,1,667,IL,303
325,2007,Ampass,2,1114,IL,303
326,2007,Ampass,3,597,IL,303
327,2007,Ampass,4,864,IL,303
328,2007,Ampass,5,1254,IL,303
329,2007,Ampass,6,1390,IL,303
330,2007,Ampass,7,1624,IL,303
331,2007,Ampass,8,1671,IL,303
332,2007,Ampass,9,1348,IL,303
333,2007,Ampass,10,1037,IL,303
334,2007,Ampass,11,127,IL,303
335,2007,Ampass,12,853,IL,303
336,2007,Axams,1,16259,IL,304
337,2007,Axams,2,21587,IL,304
338,2007,Axams,3,12015,IL,304
339,2007,Axams,4,7821,IL,304
340,2007,Axams,5,7349,IL,304
341,2007,Axams,6,6530,IL,304
342,2007,Axams,7,9451,IL,304
343,2007,Axams,8,11405,IL,304
344,2007,Axams,9,5761,IL,304
345,2007,Axams,10,4386,IL,304
346,2007,Axams,11,2552,IL,304
347,2007,Axams,12,10152,IL,304
348,2007,Baumkirchen,1,82,IL,305
349,2007,Baumkirchen,2,69,IL,305
350,2007,Baumkirchen,3,95,IL,305
351,2007,Baumkirchen,4,139,IL,305
352,2007,Baumkirchen,5,164,IL,305
353,2007,Baumkirchen,6,335,IL,305
354,2007,Baumkirchen,7,215,IL,305
355,2007,Baumkirchen,8,107,IL,305
356,2007,Baumkirchen,9,856,IL,305
357,2007,Baumkirchen,10,140,IL,305
358,2007,Baumkirchen,11,267,IL,305
359,2007,Baumkirchen,12,211,IL,305
360,2007,Birgitz,1,2192,IL,306
361,2007,Birgitz,2,3256,IL,306
362,2007,Birgitz,3,3041,IL,306
363,2007,Birgitz,4,1702,IL,306
364,2007,Birgitz,5,1641,IL,306
365,2007,Birgitz,6,3035,IL,306
366,2007,Birgitz,7,2164,IL,306
367,2007,Birgitz,8,3281,IL,306
368,2007,Birgitz,9,3388,IL,306
369,2007,Birgitz,10,1742,IL,306
370,2007,Birgitz,11,545,IL,306
371,2007,Birgitz,12,2073,IL,306
372,2007,Ellbögen,1,1316,IL,307
373,2007,Ellbögen,2,1796,IL,307
374,2007,Ellbögen,3,932,IL,307
375,2007,Ellbögen,4,374,IL,307
376,2007,Ellbögen,5,370,IL,307
377,2007,Ellbögen,6,786,IL,307
378,2007,Ellbögen,7,1513,IL,307
379,2007,Ellbögen,8,1625,IL,307
380,2007,Ellbögen,9,630,IL,307
381,2007,Ellbögen,10,367,IL,307
382,2007,Ellbögen,11,360,IL,307
383,2007,Ellbögen,12,954,IL,307
384,2007,Flaurling,1,269,IL,308
385,2007,Flaurling,2,454,IL,308
386,2007,Flaurling,3,147,IL,308
387,2007,Flaurling,4,56,IL,308
388,2007,Flaurling,5,132,IL,308
389,2007,Flaurling,6,315,IL,308
390,2007,Flaurling,7,557,IL,308
391,2007,Flaurling,8,456,IL,308
392,2007,Flaurling,9,167,IL,308
393,2007,Flaurling,10,214,IL,308
394,2007,Flaurling,11,334,IL,308
395,2007,Flaurling,12,448,IL,308
396,2007,Fritzens,1,465,IL,309
397,2007,Fritzens,2,301,IL,309
398,2007,Fritzens,3,196,IL,309
399,2007,Fritzens,4,121,IL,309
400,2007,Fritzens,5,183,IL,309
401,2007,Fritzens,6,191,IL,309
402,2007,Fritzens,7,389,IL,309
403,2007,Fritzens,8,292,IL,309
404,2007,Fritzens,9,197,IL,309
405,2007,Fritzens,10,152,IL,309
406,2007,Fritzens,11,147,IL,309
407,2007,Fritzens,12,272,IL,309
408,2007,Fulpmes,1,38135,IL,310
409,2007,Fulpmes,2,48798,IL,310
410,2007,Fulpmes,3,40279,IL,310
411,2007,Fulpmes,4,26901,IL,310
412,2007,Fulpmes,5,8783,IL,310
413,2007,Fulpmes,6,16188,IL,310
414,2007,Fulpmes,7,30710,IL,310
415,2007,Fulpmes,8,36856,IL,310
416,2007,Fulpmes,9,22260,IL,310
417,2007,Fulpmes,10,11869,IL,310
418,2007,Fulpmes,11,16458,IL,310
419,2007,Fulpmes,12,28979,IL,310
420,2007,Gnadenwald,1,1460,IL,311
421,2007,Gnadenwald,2,1478,IL,311
422,2007,Gnadenwald,3,1541,IL,311
423,2007,Gnadenwald,4,1438,IL,311
424,2007,Gnadenwald,5,2063,IL,311
425,2007,Gnadenwald,6,2048,IL,311
426,2007,Gnadenwald,7,2837,IL,311
427,2007,Gnadenwald,8,2832,IL,311
428,2007,Gnadenwald,9,1876,IL,311
429,2007,Gnadenwald,10,2140,IL,311
430,2007,Gnadenwald,11,1290,IL,311
431,2007,Gnadenwald,12,1793,IL,311
432,2007,Götzens,1,9202,IL,312
433,2007,Götzens,2,10092,IL,312
434,2007,Götzens,3,8623,IL,312
435,2007,Götzens,4,5281,IL,312
436,2007,Götzens,5,6271,IL,312
437,2007,Götzens,6,8897,IL,312
438,2007,Götzens,7,9818,IL,312
439,2007,Götzens,8,11977,IL,312
440,2007,Götzens,9,9914,IL,312
441,2007,Götzens,10,8124,IL,312
442,2007,Götzens,11,1456,IL,312
443,2007,Götzens,12,6444,IL,312
444,2007,Gries am Brenner,1,2021,IL,313
445,2007,Gries am Brenner,2,3508,IL,313
446,2007,Gries am Brenner,3,1990,IL,313
447,2007,Gries am Brenner,4,1489,IL,313
448,2007,Gries am Brenner,5,1766,IL,313
449,2007,Gries am Brenner,6,2604,IL,313
450,2007,Gries am Brenner,7,4423,IL,313
451,2007,Gries am Brenner,8,4320,IL,313
452,2007,Gries am Brenner,9,4757,IL,313
453,2007,Gries am Brenner,10,2145,IL,313
454,2007,Gries am Brenner,11,1193,IL,313
455,2007,Gries am Brenner,12,2983,IL,313
456,2007,Gries im Sellrain,1,4354,IL,314
457,2007,Gries im Sellrain,2,7913,IL,314
458,2007,Gries im Sellrain,3,5318,IL,314
459,2007,Gries im Sellrain,4,4224,IL,314
460,2007,Gries im Sellrain,5,729,IL,314
461,2007,Gries im Sellrain,6,2035,IL,314
462,2007,Gries im Sellrain,7,4418,IL,314
463,2007,Gries im Sellrain,8,4719,IL,314
464,2007,Gries im Sellrain,9,3118,IL,314
465,2007,Gries im Sellrain,10,491,IL,314
466,2007,Gries im Sellrain,11,258,IL,314
467,2007,Gries im Sellrain,12,4869,IL,314
468,2007,Grinzens,1,230,IL,315
469,2007,Grinzens,2,382,IL,315
470,2007,Grinzens,3,152,IL,315
471,2007,Grinzens,4,78,IL,315
472,2007,Grinzens,5,28,IL,315
473,2007,Grinzens,6,122,IL,315
474,2007,Grinzens,7,192,IL,315
475,2007,Grinzens,8,355,IL,315
476,2007,Grinzens,9,132,IL,315
477,2007,Grinzens,10,72,IL,315
478,2007,Grinzens,11,115,IL,315
479,2007,Grinzens,12,202,IL,315
480,2007,Gschnitz,1,2116,IL,317
481,2007,Gschnitz,2,3810,IL,317
482,2007,Gschnitz,3,1374,IL,317
483,2007,Gschnitz,4,1094,IL,317
484,2007,Gschnitz,5,1041,IL,317
485,2007,Gschnitz,6,1723,IL,317
486,2007,Gschnitz,7,3539,IL,317
487,2007,Gschnitz,8,4890,IL,317
488,2007,Gschnitz,9,3126,IL,317
489,2007,Gschnitz,10,1521,IL,317
490,2007,Gschnitz,11,266,IL,317
491,2007,Gschnitz,12,2149,IL,317
492,2007,Hatting,1,456,IL,318
493,2007,Hatting,2,401,IL,318
494,2007,Hatting,3,134,IL,318
495,2007,Hatting,4,389,IL,318
496,2007,Hatting,5,383,IL,318
497,2007,Hatting,6,261,IL,318
498,2007,Hatting,7,109,IL,318
499,2007,Hatting,8,788,IL,318
500,2007,Hatting,9,135,IL,318
501,2007,Hatting,10,431,IL,318
502,2007,Hatting,11,258,IL,318
503,2007,Hatting,12,305,IL,318
504,2007,Inzing,1,819,IL,319
505,2007,Inzing,2,1439,IL,319
506,2007,Inzing,3,834,IL,319
507,2007,Inzing,4,526,IL,319
508,2007,Inzing,5,815,IL,319
509,2007,Inzing,6,640,IL,319
510,2007,Inzing,7,1191,IL,319
511,2007,Inzing,8,1636,IL,319
512,2007,Inzing,9,1468,IL,319
513,2007,Inzing,10,636,IL,319
514,2007,Inzing,11,481,IL,319
515,2007,Inzing,12,803,IL,319
516,2007,Kematen in Tirol,1,1148,IL,320
517,2007,Kematen in Tirol,2,1328,IL,320
518,2007,Kematen in Tirol,3,1387,IL,320
519,2007,Kematen in Tirol,4,973,IL,320
520,2007,Kematen in Tirol,5,1415,IL,320
521,2007,Kematen in Tirol,6,1440,IL,320
522,2007,Kematen in Tirol,7,1588,IL,320
523,2007,Kematen in Tirol,8,821,IL,320
524,2007,Kematen in Tirol,9,1397,IL,320
525,2007,Kematen in Tirol,10,1268,IL,320
526,2007,Kematen in Tirol,11,1206,IL,320
527,2007,Kematen in Tirol,12,1226,IL,320
528,2007,Kolsass,1,1606,IL,322
529,2007,Kolsass,2,2151,IL,322
530,2007,Kolsass,3,1267,IL,322
531,2007,Kolsass,4,1244,IL,322
532,2007,Kolsass,5,1835,IL,322
533,2007,Kolsass,6,1527,IL,322
534,2007,Kolsass,7,1312,IL,322
535,2007,Kolsass,8,2135,IL,322
536,2007,Kolsass,9,1334,IL,322
537,2007,Kolsass,10,1078,IL,322
538,2007,Kolsass,11,855,IL,322
539,2007,Kolsass,12,1362,IL,322
540,2007,Kolsassberg,1,3038,IL,323
541,2007,Kolsassberg,2,4136,IL,323
542,2007,Kolsassberg,3,2607,IL,323
543,2007,Kolsassberg,4,2715,IL,323
544,2007,Kolsassberg,5,2489,IL,323
545,2007,Kolsassberg,6,2105,IL,323
546,2007,Kolsassberg,7,3201,IL,323
547,2007,Kolsassberg,8,2947,IL,323
548,2007,Kolsassberg,9,2693,IL,323
549,2007,Kolsassberg,10,1851,IL,323
550,2007,Kolsassberg,11,264,IL,323
551,2007,Kolsassberg,12,2655,IL,323
552,2007,Lans,1,4187,IL,325
553,2007,Lans,2,4127,IL,325
554,2007,Lans,3,3545,IL,325
555,2007,Lans,4,2860,IL,325
556,2007,Lans,5,3146,IL,325
557,2007,Lans,6,3997,IL,325
558,2007,Lans,7,4344,IL,325
559,2007,Lans,8,5035,IL,325
560,2007,Lans,9,4135,IL,325
561,2007,Lans,10,3254,IL,325
562,2007,Lans,11,4476,IL,325
563,2007,Lans,12,3299,IL,325
564,2007,Leutasch,1,85650,IL,326
565,2007,Leutasch,2,92047,IL,326
566,2007,Leutasch,3,38373,IL,326
567,2007,Leutasch,4,5973,IL,326
568,2007,Leutasch,5,11530,IL,326
569,2007,Leutasch,6,29213,IL,326
570,2007,Leutasch,7,50686,IL,326
571,2007,Leutasch,8,67376,IL,326
572,2007,Leutasch,9,40793,IL,326
573,2007,Leutasch,10,18021,IL,326
574,2007,Leutasch,11,4498,IL,326
575,2007,Leutasch,12,41105,IL,326
576,2007,Matrei am Brenner,1,1510,IL,327
577,2007,Matrei am Brenner,2,2474,IL,327
578,2007,Matrei am Brenner,3,1768,IL,327
579,2007,Matrei am Brenner,4,1865,IL,327
580,2007,Matrei am Brenner,5,2367,IL,327
581,2007,Matrei am Brenner,6,2512,IL,327
582,2007,Matrei am Brenner,7,3017,IL,327
583,2007,Matrei am Brenner,8,3267,IL,327
584,2007,Matrei am Brenner,9,4184,IL,327
585,2007,Matrei am Brenner,10,1587,IL,327
586,2007,Matrei am Brenner,11,459,IL,327
587,2007,Matrei am Brenner,12,2598,IL,327
588,2007,Mieders,1,8301,IL,328
589,2007,Mieders,2,11344,IL,328
590,2007,Mieders,3,7232,IL,328
591,2007,Mieders,4,6746,IL,328
592,2007,Mieders,5,2808,IL,328
593,2007,Mieders,6,4415,IL,328
594,2007,Mieders,7,7816,IL,328
595,2007,Mieders,8,9032,IL,328
596,2007,Mieders,9,4474,IL,328
597,2007,Mieders,10,2721,IL,328
598,2007,Mieders,11,2368,IL,328
599,2007,Mieders,12,6305,IL,328
600,2007,Mils,1,1947,IL,329
601,2007,Mils,2,2238,IL,329
602,2007,Mils,3,1805,IL,329
603,2007,Mils,4,1534,IL,329
604,2007,Mils,5,2049,IL,329
605,2007,Mils,6,1474,IL,329
606,2007,Mils,7,2355,IL,329
607,2007,Mils,8,2714,IL,329
608,2007,Mils,9,2526,IL,329
609,2007,Mils,10,2224,IL,329
610,2007,Mils,11,1909,IL,329
611,2007,Mils,12,2021,IL,329
612,2007,Mühlbachl,1,2108,IL,330
613,2007,Mühlbachl,2,3046,IL,330
614,2007,Mühlbachl,3,1759,IL,330
615,2007,Mühlbachl,4,1463,IL,330
616,2007,Mühlbachl,5,1305,IL,330
617,2007,Mühlbachl,6,1419,IL,330
618,2007,Mühlbachl,7,2130,IL,330
619,2007,Mühlbachl,8,2737,IL,330
620,2007,Mühlbachl,9,2865,IL,330
621,2007,Mühlbachl,10,1583,IL,330
622,2007,Mühlbachl,11,335,IL,330
623,2007,Mühlbachl,12,2361,IL,330
624,2007,Mutters,1,4990,IL,331
625,2007,Mutters,2,8501,IL,331
626,2007,Mutters,3,5307,IL,331
627,2007,Mutters,4,2750,IL,331
628,2007,Mutters,5,4322,IL,331
629,2007,Mutters,6,4146,IL,331
630,2007,Mutters,7,9031,IL,331
631,2007,Mutters,8,9648,IL,331
632,2007,Mutters,9,6347,IL,331
633,2007,Mutters,10,3245,IL,331
634,2007,Mutters,11,2722,IL,331
635,2007,Mutters,12,6112,IL,331
636,2007,Natters,1,1477,IL,332
637,2007,Natters,2,1492,IL,332
638,2007,Natters,3,1179,IL,332
639,2007,Natters,4,2114,IL,332
640,2007,Natters,5,3960,IL,332
641,2007,Natters,6,7708,IL,332
642,2007,Natters,7,15206,IL,332
643,2007,Natters,8,17288,IL,332
644,2007,Natters,9,5142,IL,332
645,2007,Natters,10,2750,IL,332
646,2007,Natters,11,1084,IL,332
647,2007,Natters,12,1601,IL,332
648,2007,Navis,1,1291,IL,333
649,2007,Navis,2,1760,IL,333
650,2007,Navis,3,551,IL,333
651,2007,Navis,4,531,IL,333
652,2007,Navis,5,430,IL,333
653,2007,Navis,6,473,IL,333
654,2007,Navis,7,1116,IL,333
655,2007,Navis,8,1821,IL,333
656,2007,Navis,9,1421,IL,333
657,2007,Navis,10,747,IL,333
658,2007,Navis,11,495,IL,333
659,2007,Navis,12,1653,IL,333
660,2007,Neustift im Stubaital,1,128846,IL,334
661,2007,Neustift im Stubaital,2,162253,IL,334
662,2007,Neustift im Stubaital,3,158041,IL,334
663,2007,Neustift im Stubaital,4,128372,IL,334
664,2007,Neustift im Stubaital,5,22079,IL,334
