,year,city,month,overnight_stays,bezirk,nr
0,2015,Innsbruck,1,113979,I,70101
1,2015,Innsbruck,2,118061,I,70101
2,2015,Innsbruck,3,101865,I,70101
3,2015,Innsbruck,4,105612,I,70101
4,2015,Innsbruck,5,129984,I,70101
5,2015,Innsbruck,6,136519,I,70101
6,2015,Innsbruck,7,186089,I,70101
7,2015,Innsbruck,8,183077,I,70101
8,2015,Innsbruck,9,138811,I,70101
9,2015,Innsbruck,10,121243,I,70101
10,2015,Innsbruck,11,97176,I,70101
11,2015,Innsbruck,12,142557,I,70101
12,2015,Arzl im Pitztal,1,11908,IM,70201
13,2015,Arzl im Pitztal,2,20052,IM,70201
14,2015,Arzl im Pitztal,3,9112,IM,70201
15,2015,Arzl im Pitztal,4,5151,IM,70201
16,2015,Arzl im Pitztal,5,4234,IM,70201
17,2015,Arzl im Pitztal,6,8729,IM,70201
18,2015,Arzl im Pitztal,7,13949,IM,70201
19,2015,Arzl im Pitztal,8,16561,IM,70201
20,2015,Arzl im Pitztal,9,7510,IM,70201
21,2015,Arzl im Pitztal,10,6386,IM,70201
22,2015,Arzl im Pitztal,11,1069,IM,70201
23,2015,Arzl im Pitztal,12,6950,IM,70201
24,2015,Haiming,1,13521,IM,70202
25,2015,Haiming,2,17848,IM,70202
26,2015,Haiming,3,14103,IM,70202
27,2015,Haiming,4,6139,IM,70202
28,2015,Haiming,5,4904,IM,70202
29,2015,Haiming,6,10163,IM,70202
30,2015,Haiming,7,16908,IM,70202
31,2015,Haiming,8,18077,IM,70202
32,2015,Haiming,9,8745,IM,70202
33,2015,Haiming,10,2917,IM,70202
34,2015,Haiming,11,764,IM,70202
35,2015,Haiming,12,8609,IM,70202
36,2015,Imst,1,19708,IM,70203
37,2015,Imst,2,26150,IM,70203
38,2015,Imst,3,12605,IM,70203
39,2015,Imst,4,8490,IM,70203
40,2015,Imst,5,11325,IM,70203
41,2015,Imst,6,20133,IM,70203
42,2015,Imst,7,26244,IM,70203
43,2015,Imst,8,32613,IM,70203
44,2015,Imst,9,20721,IM,70203
45,2015,Imst,10,13423,IM,70203
46,2015,Imst,11,5787,IM,70203
47,2015,Imst,12,12477,IM,70203
48,2015,Imsterberg,1,899,IM,70204
49,2015,Imsterberg,2,1247,IM,70204
50,2015,Imsterberg,3,604,IM,70204
51,2015,Imsterberg,4,408,IM,70204
52,2015,Imsterberg,5,442,IM,70204
