,year,city,month,overnight_stays,bezirk,nr
68,2005,Jerzens,9,11283,IM,205
69,2005,Jerzens,10,6717,IM,205
70,2005,Jerzens,11,2382,IM,205
71,2005,Jerzens,12,19364,IM,205
72,2005,Karres,1,302,IM,206
73,2005,Karres,2,451,IM,206
74,2005,Karres,3,270,IM,206
75,2005,Karres,4,264,IM,206
76,2005,Karres,5,432,IM,206
77,2005,Karres,6,435,IM,206
78,2005,Karres,7,744,IM,206
79,2005,Karres,8,636,IM,206
80,2005,Karres,9,456,IM,206
81,2005,Karres,10,6,IM,206
82,2005,Karres,11,27,IM,206
83,2005,Karres,12,287,IM,206
84,2005,Karrösten,1,2955,IM,207
85,2005,Karrösten,2,1801,IM,207
86,2005,Karrösten,3,1306,IM,207
87,2005,Karrösten,4,816,IM,207
88,2005,Karrösten,5,1705,IM,207
89,2005,Karrösten,6,2982,IM,207
90,2005,Karrösten,7,3103,IM,207
91,2005,Karrösten,8,3820,IM,207
92,2005,Karrösten,9,1940,IM,207
93,2005,Karrösten,10,1761,IM,207
94,2005,Karrösten,11,488,IM,207
95,2005,Karrösten,12,1546,IM,207
96,2005,Längenfeld,1,77717,IM,208
97,2005,Längenfeld,2,89311,IM,208
98,2005,Längenfeld,3,98910,IM,208
99,2005,Längenfeld,4,22578,IM,208
100,2005,Längenfeld,5,15790,IM,208
101,2005,Längenfeld,6,28483,IM,208
102,2005,Längenfeld,7,64381,IM,208
103,2005,Längenfeld,8,74348,IM,208
104,2005,Längenfeld,9,33031,IM,208
105,2005,Längenfeld,10,23092,IM,208
106,2005,Längenfeld,11,13816,IM,208
107,2005,Längenfeld,12,50819,IM,208
108,2005,Mieming,1,8045,IM,209
109,2005,Mieming,2,9394,IM,209
110,2005,Mieming,3,7474,IM,209
111,2005,Mieming,4,7774,IM,209
112,2005,Mieming,5,9500,IM,209
113,2005,Mieming,6,9473,IM,209
114,2005,Mieming,7,13812,IM,209
115,2005,Mieming,8,17558,IM,209
116,2005,Mieming,9,12224,IM,209
117,2005,Mieming,10,11605,IM,209
118,2005,Mieming,11,6261,IM,209
119,2005,Mieming,12,9556,IM,209
120,2005,Mils bei Imst,1,381,IM,210
121,2005,Mils bei Imst,2,462,IM,210
122,2005,Mils bei Imst,3,584,IM,210
123,2005,Mils bei Imst,4,324,IM,210
124,2005,Mils bei Imst,5,463,IM,210
125,2005,Mils bei Imst,6,439,IM,210
126,2005,Mils bei Imst,7,581,IM,210
127,2005,Mils bei Imst,8,705,IM,210
128,2005,Mils bei Imst,9,460,IM,210
129,2005,Mils bei Imst,10,362,IM,210
130,2005,Mils bei Imst,11,389,IM,210
131,2005,Mils bei Imst,12,308,IM,210
132,2005,Mötz,1,27,IM,211
133,2005,Mötz,2,170,IM,211
134,2005,Mötz,3,14,IM,211
135,2005,Mötz,4,39,IM,211
136,2005,Mötz,5,92,IM,211
137,2005,Mötz,6,89,IM,211
138,2005,Mötz,7,24,IM,211
139,2005,Mötz,8,416,IM,211
140,2005,Mötz,9,126,IM,211
141,2005,Mötz,10,49,IM,211
142,2005,Mötz,11,29,IM,211
143,2005,Mötz,12,41,IM,211
144,2005,Nassereith,1,2807,IM,212
145,2005,Nassereith,2,4705,IM,212
146,2005,Nassereith,3,2359,IM,212
147,2005,Nassereith,4,682,IM,212
148,2005,Nassereith,5,5078,IM,212
149,2005,Nassereith,6,7055,IM,212
150,2005,Nassereith,7,16447,IM,212
151,2005,Nassereith,8,15866,IM,212
152,2005,Nassereith,9,6979,IM,212
153,2005,Nassereith,10,2839,IM,212
154,2005,Nassereith,11,244,IM,212
155,2005,Nassereith,12,1970,IM,212
156,2005,Obsteig,1,13004,IM,213
157,2005,Obsteig,2,15891,IM,213
158,2005,Obsteig,3,8496,IM,213
159,2005,Obsteig,4,1414,IM,213
160,2005,Obsteig,5,8575,IM,213
161,2005,Obsteig,6,10123,IM,213
162,2005,Obsteig,7,16532,IM,213
163,2005,Obsteig,8,19651,IM,213
164,2005,Obsteig,9,12066,IM,213
165,2005,Obsteig,10,10177,IM,213
166,2005,Obsteig,11,734,IM,213
167,2005,Obsteig,12,7206,IM,213
168,2005,Oetz,1,32510,IM,214
169,2005,Oetz,2,40783,IM,214
170,2005,Oetz,3,40487,IM,214
171,2005,Oetz,4,6861,IM,214
172,2005,Oetz,5,9304,IM,214
173,2005,Oetz,6,15966,IM,214
174,2005,Oetz,7,30501,IM,214
175,2005,Oetz,8,34113,IM,214
176,2005,Oetz,9,18112,IM,214
177,2005,Oetz,10,4986,IM,214
178,2005,Oetz,11,807,IM,214
179,2005,Oetz,12,14820,IM,214
180,2005,Rietz,1,62,IM,215
181,2005,Rietz,2,388,IM,215
182,2005,Rietz,3,172,IM,215
183,2005,Rietz,4,127,IM,215
184,2005,Rietz,5,244,IM,215
185,2005,Rietz,6,360,IM,215
186,2005,Rietz,7,245,IM,215
187,2005,Rietz,8,863,IM,215
188,2005,Rietz,9,394,IM,215
189,2005,Rietz,10,311,IM,215
190,2005,Rietz,11,26,IM,215
191,2005,Rietz,12,168,IM,215
192,2005,Roppen,1,955,IM,216
193,2005,Roppen,2,2492,IM,216
194,2005,Roppen,3,1258,IM,216
195,2005,Roppen,4,614,IM,216
196,2005,Roppen,5,907,IM,216
197,2005,Roppen,6,1470,IM,216
198,2005,Roppen,7,2231,IM,216
199,2005,Roppen,8,1943,IM,216
200,2005,Roppen,9,1532,IM,216
201,2005,Roppen,10,310,IM,216
202,2005,Roppen,11,135,IM,216
203,2005,Roppen,12,785,IM,216
204,2005,St.Leonhard/Pitztal,1,60448,IM,217
205,2005,St.Leonhard/Pitztal,2,74683,IM,217
206,2005,St.Leonhard/Pitztal,3,83848,IM,217
207,2005,St.Leonhard/Pitztal,4,35501,IM,217
208,2005,St.Leonhard/Pitztal,5,6695,IM,217
209,2005,St.Leonhard/Pitztal,6,5165,IM,217
210,2005,St.Leonhard/Pitztal,7,40629,IM,217
211,2005,St.Leonhard/Pitztal,8,50294,IM,217
212,2005,St.Leonhard/Pitztal,9,21954,IM,217
213,2005,St.Leonhard/Pitztal,10,30994,IM,217
214,2005,St.Leonhard/Pitztal,11,29885,IM,217
215,2005,St.Leonhard/Pitztal,12,44028,IM,217
216,2005,Sautens,1,11858,IM,218
217,2005,Sautens,2,15017,IM,218
218,2005,Sautens,3,13343,IM,218
219,2005,Sautens,4,1635,IM,218
220,2005,Sautens,5,5014,IM,218
221,2005,Sautens,6,7949,IM,218
222,2005,Sautens,7,12467,IM,218
223,2005,Sautens,8,15535,IM,218
224,2005,Sautens,9,6173,IM,218
225,2005,Sautens,10,1532,IM,218
226,2005,Sautens,11,73,IM,218
227,2005,Sautens,12,4865,IM,218
228,2005,Silz,1,31935,IM,219
229,2005,Silz,2,31916,IM,219
230,2005,Silz,3,38103,IM,219
231,2005,Silz,4,13126,IM,219
232,2005,Silz,5,1123,IM,219
233,2005,Silz,6,2317,IM,219
234,2005,Silz,7,6813,IM,219
235,2005,Silz,8,7169,IM,219
236,2005,Silz,9,3101,IM,219
237,2005,Silz,10,448,IM,219
238,2005,Silz,11,172,IM,219
239,2005,Silz,12,20603,IM,219
240,2005,Sölden,1,379075,IM,220
241,2005,Sölden,2,386961,IM,220
242,2005,Sölden,3,445861,IM,220
243,2005,Sölden,4,145509,IM,220
244,2005,Sölden,5,4764,IM,220
245,2005,Sölden,6,11903,IM,220
246,2005,Sölden,7,104280,IM,220
247,2005,Sölden,8,140358,IM,220
248,2005,Sölden,9,37677,IM,220
249,2005,Sölden,10,77510,IM,220
250,2005,Sölden,11,93401,IM,220
251,2005,Sölden,12,241102,IM,220
252,2005,Stams,1,154,IM,221
253,2005,Stams,2,562,IM,221
254,2005,Stams,3,123,IM,221
255,2005,Stams,4,382,IM,221
256,2005,Stams,5,1033,IM,221
257,2005,Stams,6,1375,IM,221
258,2005,Stams,7,4262,IM,221
259,2005,Stams,8,3331,IM,221
260,2005,Stams,9,680,IM,221
261,2005,Stams,10,167,IM,221
262,2005,Stams,11,0,IM,221
263,2005,Stams,12,46,IM,221
264,2005,Tarrenz,1,4180,IM,222
265,2005,Tarrenz,2,7889,IM,222
266,2005,Tarrenz,3,3246,IM,222
267,2005,Tarrenz,4,1553,IM,222
268,2005,Tarrenz,5,3738,IM,222
269,2005,Tarrenz,6,4319,IM,222
270,2005,Tarrenz,7,7741,IM,222
271,2005,Tarrenz,8,8996,IM,222
272,2005,Tarrenz,9,5607,IM,222
273,2005,Tarrenz,10,2232,IM,222
274,2005,Tarrenz,11,83,IM,222
275,2005,Tarrenz,12,3111,IM,222
276,2005,Umhausen,1,19376,IM,223
277,2005,Umhausen,2,27217,IM,223
278,2005,Umhausen,3,24111,IM,223
279,2005,Umhausen,4,2503,IM,223
280,2005,Umhausen,5,6080,IM,223
281,2005,Umhausen,6,8027,IM,223
282,2005,Umhausen,7,24642,IM,223
283,2005,Umhausen,8,27661,IM,223
284,2005,Umhausen,9,10203,IM,223
285,2005,Umhausen,10,3849,IM,223
286,2005,Umhausen,11,612,IM,223
287,2005,Umhausen,12,10754,IM,223
288,2005,Wenns,1,16238,IM,224
289,2005,Wenns,2,19293,IM,224
290,2005,Wenns,3,19681,IM,224
291,2005,Wenns,4,3383,IM,224
292,2005,Wenns,5,4884,IM,224
293,2005,Wenns,6,6406,IM,224
294,2005,Wenns,7,14504,IM,224
295,2005,Wenns,8,17677,IM,224
296,2005,Wenns,9,8924,IM,224
297,2005,Wenns,10,5740,IM,224
298,2005,Wenns,11,645,IM,224
299,2005,Wenns,12,7106,IM,224
300,2005,Absam,1,1064,IL,301
301,2005,Absam,2,1683,IL,301
302,2005,Absam,3,1203,IL,301
303,2005,Absam,4,1618,IL,301
304,2005,Absam,5,1544,IL,301
305,2005,Absam,6,2171,IL,301
306,2005,Absam,7,3061,IL,301
307,2005,Absam,8,3223,IL,301
308,2005,Absam,9,2538,IL,301
309,2005,Absam,10,1562,IL,301
310,2005,Absam,11,1361,IL,301
311,2005,Absam,12,1437,IL,301
312,2005,Aldrans,1,2100,IL,302
313,2005,Aldrans,2,2362,IL,302
314,2005,Aldrans,3,1895,IL,302
315,2005,Aldrans,4,720,IL,302
316,2005,Aldrans,5,2165,IL,302
317,2005,Aldrans,6,1627,IL,302
318,2005,Aldrans,7,2184,IL,302
319,2005,Aldrans,8,2760,IL,302
320,2005,Aldrans,9,2200,IL,302
321,2005,Aldrans,10,1968,IL,302
322,2005,Aldrans,11,380,IL,302
323,2005,Aldrans,12,1627,IL,302
324,2005,Ampass,1,811,IL,303
325,2005,Ampass,2,948,IL,303
326,2005,Ampass,3,916,IL,303
327,2005,Ampass,4,930,IL,303
328,2005,Ampass,5,1117,IL,303
329,2005,Ampass,6,1075,IL,303
330,2005,Ampass,7,1499,IL,303
331,2005,Ampass,8,1567,IL,303
332,2005,Ampass,9,1282,IL,303
333,2005,Ampass,10,1004,IL,303
334,2005,Ampass,11,156,IL,303
335,2005,Ampass,12,819,IL,303
336,2005,Axams,1,16856,IL,304
337,2005,Axams,2,20312,IL,304
338,2005,Axams,3,17582,IL,304
339,2005,Axams,4,5337,IL,304
340,2005,Axams,5,6701,IL,304
341,2005,Axams,6,5741,IL,304
342,2005,Axams,7,8330,IL,304
343,2005,Axams,8,14523,IL,304
344,2005,Axams,9,5792,IL,304
345,2005,Axams,10,3567,IL,304
346,2005,Axams,11,1685,IL,304
347,2005,Axams,12,9782,IL,304
348,2005,Baumkirchen,1,112,IL,305
349,2005,Baumkirchen,2,23,IL,305
350,2005,Baumkirchen,3,44,IL,305
351,2005,Baumkirchen,4,50,IL,305
352,2005,Baumkirchen,5,43,IL,305
353,2005,Baumkirchen,6,77,IL,305
354,2005,Baumkirchen,7,100,IL,305
355,2005,Baumkirchen,8,365,IL,305
356,2005,Baumkirchen,9,97,IL,305
357,2005,Baumkirchen,10,162,IL,305
358,2005,Baumkirchen,11,145,IL,305
359,2005,Baumkirchen,12,17,IL,305
360,2005,Birgitz,1,3400,IL,306
361,2005,Birgitz,2,3713,IL,306
362,2005,Birgitz,3,3408,IL,306
363,2005,Birgitz,4,900,IL,306
364,2005,Birgitz,5,894,IL,306
365,2005,Birgitz,6,2029,IL,306
366,2005,Birgitz,7,2085,IL,306
367,2005,Birgitz,8,3830,IL,306
368,2005,Birgitz,9,2917,IL,306
369,2005,Birgitz,10,1275,IL,306
370,2005,Birgitz,11,215,IL,306
371,2005,Birgitz,12,1577,IL,306
372,2005,Ellbögen,1,1212,IL,307
373,2005,Ellbögen,2,1361,IL,307
374,2005,Ellbögen,3,1294,IL,307
375,2005,Ellbögen,4,216,IL,307
376,2005,Ellbögen,5,649,IL,307
377,2005,Ellbögen,6,456,IL,307
378,2005,Ellbögen,7,1383,IL,307
379,2005,Ellbögen,8,1674,IL,307
380,2005,Ellbögen,9,584,IL,307
381,2005,Ellbögen,10,390,IL,307
382,2005,Ellbögen,11,97,IL,307
383,2005,Ellbögen,12,816,IL,307
384,2005,Flaurling,1,185,IL,308
385,2005,Flaurling,2,403,IL,308
386,2005,Flaurling,3,48,IL,308
387,2005,Flaurling,4,104,IL,308
388,2005,Flaurling,5,88,IL,308
389,2005,Flaurling,6,226,IL,308
390,2005,Flaurling,7,643,IL,308
391,2005,Flaurling,8,808,IL,308
392,2005,Flaurling,9,250,IL,308
393,2005,Flaurling,10,225,IL,308
394,2005,Flaurling,11,27,IL,308
395,2005,Flaurling,12,294,IL,308
396,2005,Fritzens,1,222,IL,309
397,2005,Fritzens,2,198,IL,309
398,2005,Fritzens,3,180,IL,309
399,2005,Fritzens,4,166,IL,309
400,2005,Fritzens,5,190,IL,309
401,2005,Fritzens,6,343,IL,309
402,2005,Fritzens,7,316,IL,309
403,2005,Fritzens,8,609,IL,309
404,2005,Fritzens,9,281,IL,309
405,2005,Fritzens,10,249,IL,309
406,2005,Fritzens,11,258,IL,309
407,2005,Fritzens,12,281,IL,309
408,2005,Fulpmes,1,45073,IL,310
409,2005,Fulpmes,2,50438,IL,310
410,2005,Fulpmes,3,54727,IL,310
411,2005,Fulpmes,4,12860,IL,310
412,2005,Fulpmes,5,9301,IL,310
413,2005,Fulpmes,6,13241,IL,310
414,2005,Fulpmes,7,30992,IL,310
415,2005,Fulpmes,8,40392,IL,310
416,2005,Fulpmes,9,21772,IL,310
417,2005,Fulpmes,10,13441,IL,310
418,2005,Fulpmes,11,13523,IL,310
419,2005,Fulpmes,12,25292,IL,310
420,2005,Gnadenwald,1,1537,IL,311
421,2005,Gnadenwald,2,1214,IL,311
422,2005,Gnadenwald,3,976,IL,311
423,2005,Gnadenwald,4,554,IL,311
424,2005,Gnadenwald,5,1441,IL,311
425,2005,Gnadenwald,6,1502,IL,311
426,2005,Gnadenwald,7,2253,IL,311
427,2005,Gnadenwald,8,2351,IL,311
428,2005,Gnadenwald,9,2123,IL,311
429,2005,Gnadenwald,10,1932,IL,311
430,2005,Gnadenwald,11,1430,IL,311
431,2005,Gnadenwald,12,1837,IL,311
432,2005,Götzens,1,11964,IL,312
433,2005,Götzens,2,11830,IL,312
434,2005,Götzens,3,12370,IL,312
435,2005,Götzens,4,3574,IL,312
436,2005,Götzens,5,3992,IL,312
437,2005,Götzens,6,6110,IL,312
438,2005,Götzens,7,8532,IL,312
439,2005,Götzens,8,9937,IL,312
440,2005,Götzens,9,8117,IL,312
441,2005,Götzens,10,5446,IL,312
442,2005,Götzens,11,1165,IL,312
443,2005,Götzens,12,6319,IL,312
444,2005,Gries am Brenner,1,4066,IL,313
445,2005,Gries am Brenner,2,4440,IL,313
446,2005,Gries am Brenner,3,2842,IL,313
447,2005,Gries am Brenner,4,1135,IL,313
448,2005,Gries am Brenner,5,1918,IL,313
449,2005,Gries am Brenner,6,1617,IL,313
450,2005,Gries am Brenner,7,3765,IL,313
451,2005,Gries am Brenner,8,5824,IL,313
452,2005,Gries am Brenner,9,2145,IL,313
453,2005,Gries am Brenner,10,1651,IL,313
454,2005,Gries am Brenner,11,244,IL,313
455,2005,Gries am Brenner,12,2281,IL,313
456,2005,Gries im Sellrain,1,4889,IL,314
457,2005,Gries im Sellrain,2,7686,IL,314
458,2005,Gries im Sellrain,3,8486,IL,314
459,2005,Gries im Sellrain,4,1241,IL,314
460,2005,Gries im Sellrain,5,864,IL,314
461,2005,Gries im Sellrain,6,2557,IL,314
462,2005,Gries im Sellrain,7,4618,IL,314
463,2005,Gries im Sellrain,8,6572,IL,314
464,2005,Gries im Sellrain,9,2967,IL,314
465,2005,Gries im Sellrain,10,488,IL,314
466,2005,Gries im Sellrain,11,120,IL,314
467,2005,Gries im Sellrain,12,4256,IL,314
468,2005,Grinzens,1,13,IL,315
469,2005,Grinzens,2,65,IL,315
470,2005,Grinzens,3,42,IL,315
471,2005,Grinzens,4,2,IL,315
472,2005,Grinzens,5,12,IL,315
473,2005,Grinzens,6,31,IL,315
474,2005,Grinzens,7,38,IL,315
475,2005,Grinzens,8,78,IL,315
476,2005,Grinzens,9,8,IL,315
477,2005,Grinzens,10,0,IL,315
478,2005,Grinzens,11,31,IL,315
479,2005,Grinzens,12,52,IL,315
480,2005,Gschnitz,1,3122,IL,317
481,2005,Gschnitz,2,3633,IL,317
482,2005,Gschnitz,3,2056,IL,317
483,2005,Gschnitz,4,405,IL,317
484,2005,Gschnitz,5,656,IL,317
485,2005,Gschnitz,6,1667,IL,317
486,2005,Gschnitz,7,2759,IL,317
487,2005,Gschnitz,8,4778,IL,317
488,2005,Gschnitz,9,1882,IL,317
489,2005,Gschnitz,10,587,IL,317
490,2005,Gschnitz,11,100,IL,317
491,2005,Gschnitz,12,1489,IL,317
492,2005,Hatting,1,597,IL,318
493,2005,Hatting,2,573,IL,318
494,2005,Hatting,3,372,IL,318
495,2005,Hatting,4,414,IL,318
496,2005,Hatting,5,178,IL,318
497,2005,Hatting,6,295,IL,318
498,2005,Hatting,7,341,IL,318
499,2005,Hatting,8,569,IL,318
500,2005,Hatting,9,694,IL,318
501,2005,Hatting,10,234,IL,318
502,2005,Hatting,11,304,IL,318
503,2005,Hatting,12,305,IL,318
504,2005,Inzing,1,840,IL,319
505,2005,Inzing,2,1477,IL,319
506,2005,Inzing,3,613,IL,319
507,2005,Inzing,4,244,IL,319
508,2005,Inzing,5,412,IL,319
509,2005,Inzing,6,723,IL,319
510,2005,Inzing,7,1267,IL,319
511,2005,Inzing,8,1460,IL,319
512,2005,Inzing,9,846,IL,319
513,2005,Inzing,10,606,IL,319
514,2005,Inzing,11,713,IL,319
515,2005,Inzing,12,1033,IL,319
516,2005,Kematen in Tirol,1,1245,IL,320
517,2005,Kematen in Tirol,2,1468,IL,320
518,2005,Kematen in Tirol,3,1243,IL,320
519,2005,Kematen in Tirol,4,789,IL,320
520,2005,Kematen in Tirol,5,1071,IL,320
521,2005,Kematen in Tirol,6,1185,IL,320
522,2005,Kematen in Tirol,7,1428,IL,320
523,2005,Kematen in Tirol,8,744,IL,320
524,2005,Kematen in Tirol,9,1304,IL,320
525,2005,Kematen in Tirol,10,1234,IL,320
526,2005,Kematen in Tirol,11,920,IL,320
527,2005,Kematen in Tirol,12,1033,IL,320
528,2005,Kolsass,1,944,IL,322
529,2005,Kolsass,2,1563,IL,322
530,2005,Kolsass,3,1520,IL,322
531,2005,Kolsass,4,409,IL,322
532,2005,Kolsass,5,704,IL,322
533,2005,Kolsass,6,599,IL,322
534,2005,Kolsass,7,1519,IL,322
535,2005,Kolsass,8,1922,IL,322
536,2005,Kolsass,9,2124,IL,322
537,2005,Kolsass,10,1748,IL,322
538,2005,Kolsass,11,490,IL,322
539,2005,Kolsass,12,1061,IL,322
540,2005,Kolsassberg,1,2824,IL,323
541,2005,Kolsassberg,2,3993,IL,323
542,2005,Kolsassberg,3,2743,IL,323
543,2005,Kolsassberg,4,1613,IL,323
544,2005,Kolsassberg,5,1845,IL,323
545,2005,Kolsassberg,6,2427,IL,323
546,2005,Kolsassberg,7,3415,IL,323
547,2005,Kolsassberg,8,3689,IL,323
548,2005,Kolsassberg,9,2724,IL,323
549,2005,Kolsassberg,10,1761,IL,323
550,2005,Kolsassberg,11,767,IL,323
551,2005,Kolsassberg,12,1949,IL,323
552,2005,Lans,1,3994,IL,325
553,2005,Lans,2,3907,IL,325
554,2005,Lans,3,3152,IL,325
555,2005,Lans,4,3146,IL,325
556,2005,Lans,5,3120,IL,325
557,2005,Lans,6,1742,IL,325
558,2005,Lans,7,1644,IL,325
559,2005,Lans,8,2654,IL,325
560,2005,Lans,9,3997,IL,325
561,2005,Lans,10,2892,IL,325
562,2005,Lans,11,4013,IL,325
563,2005,Lans,12,2820,IL,325
564,2005,Leutasch,1,103207,IL,326
565,2005,Leutasch,2,108855,IL,326
566,2005,Leutasch,3,57978,IL,326
567,2005,Leutasch,4,4701,IL,326
568,2005,Leutasch,5,15984,IL,326
569,2005,Leutasch,6,27006,IL,326
570,2005,Leutasch,7,51573,IL,326
571,2005,Leutasch,8,77736,IL,326
572,2005,Leutasch,9,41241,IL,326
573,2005,Leutasch,10,19591,IL,326
574,2005,Leutasch,11,3907,IL,326
575,2005,Leutasch,12,37650,IL,326
576,2005,Matrei am Brenner,1,2407,IL,327
577,2005,Matrei am Brenner,2,2408,IL,327
578,2005,Matrei am Brenner,3,2146,IL,327
579,2005,Matrei am Brenner,4,1962,IL,327
580,2005,Matrei am Brenner,5,2291,IL,327
581,2005,Matrei am Brenner,6,2371,IL,327
582,2005,Matrei am Brenner,7,2274,IL,327
583,2005,Matrei am Brenner,8,2835,IL,327
584,2005,Matrei am Brenner,9,2873,IL,327
585,2005,Matrei am Brenner,10,1774,IL,327
586,2005,Matrei am Brenner,11,410,IL,327
587,2005,Matrei am Brenner,12,2143,IL,327
588,2005,Mieders,1,9359,IL,328
589,2005,Mieders,2,11719,IL,328
590,2005,Mieders,3,11086,IL,328
591,2005,Mieders,4,3560,IL,328
592,2005,Mieders,5,4219,IL,328
593,2005,Mieders,6,4099,IL,328
594,2005,Mieders,7,8885,IL,328
595,2005,Mieders,8,10698,IL,328
596,2005,Mieders,9,4520,IL,328
597,2005,Mieders,10,3239,IL,328
598,2005,Mieders,11,2229,IL,328
599,2005,Mieders,12,5501,IL,328
600,2005,Mils,1,1747,IL,329
601,2005,Mils,2,2057,IL,329
602,2005,Mils,3,1822,IL,329
603,2005,Mils,4,2040,IL,329
604,2005,Mils,5,1810,IL,329
605,2005,Mils,6,1917,IL,329
606,2005,Mils,7,2035,IL,329
607,2005,Mils,8,3089,IL,329
608,2005,Mils,9,2390,IL,329
609,2005,Mils,10,2585,IL,329
610,2005,Mils,11,1866,IL,329
611,2005,Mils,12,1910,IL,329
612,2005,Mühlbachl,1,2574,IL,330
613,2005,Mühlbachl,2,2985,IL,330
614,2005,Mühlbachl,3,2695,IL,330
615,2005,Mühlbachl,4,1679,IL,330
616,2005,Mühlbachl,5,2561,IL,330
617,2005,Mühlbachl,6,2344,IL,330
618,2005,Mühlbachl,7,3304,IL,330
619,2005,Mühlbachl,8,3961,IL,330
620,2005,Mühlbachl,9,2719,IL,330
621,2005,Mühlbachl,10,2556,IL,330
622,2005,Mühlbachl,11,749,IL,330
623,2005,Mühlbachl,12,2958,IL,330
624,2005,Mutters,1,6053,IL,331
625,2005,Mutters,2,7956,IL,331
626,2005,Mutters,3,6486,IL,331
627,2005,Mutters,4,1654,IL,331
628,2005,Mutters,5,3547,IL,331
629,2005,Mutters,6,3962,IL,331
630,2005,Mutters,7,8528,IL,331
631,2005,Mutters,8,9717,IL,331
632,2005,Mutters,9,5256,IL,331
633,2005,Mutters,10,2519,IL,331
634,2005,Mutters,11,2379,IL,331
635,2005,Mutters,12,5058,IL,331
636,2005,Natters,1,2069,IL,332
637,2005,Natters,2,1937,IL,332
638,2005,Natters,3,1820,IL,332
639,2005,Natters,4,1280,IL,332
640,2005,Natters,5,5334,IL,332
641,2005,Natters,6,9151,IL,332
642,2005,Natters,7,15285,IL,332
643,2005,Natters,8,19544,IL,332
644,2005,Natters,9,5841,IL,332
645,2005,Natters,10,2271,IL,332
646,2005,Natters,11,694,IL,332
647,2005,Natters,12,1324,IL,332
648,2005,Navis,1,1373,IL,333
649,2005,Navis,2,2632,IL,333
650,2005,Navis,3,1325,IL,333
651,2005,Navis,4,281,IL,333
652,2005,Navis,5,577,IL,333
653,2005,Navis,6,797,IL,333
654,2005,Navis,7,1587,IL,333
655,2005,Navis,8,2344,IL,333
656,2005,Navis,9,1214,IL,333
657,2005,Navis,10,585,IL,333
658,2005,Navis,11,533,IL,333
659,2005,Navis,12,1289,IL,333
660,2005,Neustift im Stubaital,1,138663,IL,334
661,2005,Neustift im Stubaital,2,156348,IL,334
662,2005,Neustift im Stubaital,3,190394,IL,334
663,2005,Neustift im Stubaital,4,80686,IL,334
664,2005,Neustift im Stubaital,5,33374,IL,334
665,2005,Neustift im Stubaital,6,36927,IL,334
