,year,city,month,overnight_stays,bezirk,nr
222,2012,Sautens,7,12359,IM,70218
223,2012,Sautens,8,13684,IM,70218
224,2012,Sautens,9,6881,IM,70218
225,2012,Sautens,10,2427,IM,70218
226,2012,Sautens,11,631,IM,70218
227,2012,Sautens,12,6501,IM,70218
228,2012,Silz,1,40028,IM,70219
229,2012,Silz,2,47310,IM,70219
230,2012,Silz,3,42435,IM,70219
231,2012,Silz,4,20594,IM,70219
232,2012,Silz,5,1600,IM,70219
233,2012,Silz,6,2037,IM,70219
234,2012,Silz,7,7650,IM,70219
235,2012,Silz,8,9262,IM,70219
236,2012,Silz,9,1479,IM,70219
237,2012,Silz,10,974,IM,70219
238,2012,Silz,11,744,IM,70219
239,2012,Silz,12,26309,IM,70219
240,2012,Sölden,1,429037,IM,70220
241,2012,Sölden,2,453921,IM,70220
242,2012,Sölden,3,415996,IM,70220
243,2012,Sölden,4,206900,IM,70220
244,2012,Sölden,5,4011,IM,70220
245,2012,Sölden,6,21303,IM,70220
246,2012,Sölden,7,116100,IM,70220
247,2012,Sölden,8,160907,IM,70220
248,2012,Sölden,9,47479,IM,70220
249,2012,Sölden,10,54720,IM,70220
250,2012,Sölden,11,117535,IM,70220
251,2012,Sölden,12,302692,IM,70220
252,2012,Stams,1,870,IM,70221
253,2012,Stams,2,1526,IM,70221
254,2012,Stams,3,711,IM,70221
255,2012,Stams,4,154,IM,70221
256,2012,Stams,5,1517,IM,70221
257,2012,Stams,6,2500,IM,70221
258,2012,Stams,7,4897,IM,70221
259,2012,Stams,8,2336,IM,70221
260,2012,Stams,9,1876,IM,70221
261,2012,Stams,10,121,IM,70221
262,2012,Stams,11,44,IM,70221
263,2012,Stams,12,300,IM,70221
264,2012,Tarrenz,1,5584,IM,70222
265,2012,Tarrenz,2,7236,IM,70222
266,2012,Tarrenz,3,4230,IM,70222
267,2012,Tarrenz,4,1476,IM,70222
268,2012,Tarrenz,5,3386,IM,70222
269,2012,Tarrenz,6,4312,IM,70222
270,2012,Tarrenz,7,7046,IM,70222
271,2012,Tarrenz,8,7621,IM,70222
272,2012,Tarrenz,9,5694,IM,70222
273,2012,Tarrenz,10,3936,IM,70222
274,2012,Tarrenz,11,731,IM,70222
275,2012,Tarrenz,12,3768,IM,70222
276,2012,Umhausen,1,23605,IM,70223
277,2012,Umhausen,2,32612,IM,70223
278,2012,Umhausen,3,22726,IM,70223
279,2012,Umhausen,4,12785,IM,70223
280,2012,Umhausen,5,10029,IM,70223
281,2012,Umhausen,6,15944,IM,70223
282,2012,Umhausen,7,32265,IM,70223
283,2012,Umhausen,8,37738,IM,70223
284,2012,Umhausen,9,19525,IM,70223
285,2012,Umhausen,10,9984,IM,70223
286,2012,Umhausen,11,5982,IM,70223
287,2012,Umhausen,12,18917,IM,70223
288,2012,Wenns,1,15739,IM,70224
289,2012,Wenns,2,18959,IM,70224
290,2012,Wenns,3,12259,IM,70224
291,2012,Wenns,4,8432,IM,70224
292,2012,Wenns,5,4289,IM,70224
293,2012,Wenns,6,8004,IM,70224
294,2012,Wenns,7,15296,IM,70224
295,2012,Wenns,8,17918,IM,70224
296,2012,Wenns,9,10135,IM,70224
297,2012,Wenns,10,8529,IM,70224
298,2012,Wenns,11,1115,IM,70224
299,2012,Wenns,12,8189,IM,70224
300,2012,Absam,1,1774,IL,70301
301,2012,Absam,2,1849,IL,70301
302,2012,Absam,3,1653,IL,70301
303,2012,Absam,4,1656,IL,70301
304,2012,Absam,5,1455,IL,70301
305,2012,Absam,6,2035,IL,70301
306,2012,Absam,7,2402,IL,70301
307,2012,Absam,8,2803,IL,70301
308,2012,Absam,9,2541,IL,70301
309,2012,Absam,10,2014,IL,70301
310,2012,Absam,11,1503,IL,70301
311,2012,Absam,12,1532,IL,70301
312,2012,Aldrans,1,1893,IL,70302
313,2012,Aldrans,2,2051,IL,70302
314,2012,Aldrans,3,1454,IL,70302
315,2012,Aldrans,4,776,IL,70302
316,2012,Aldrans,5,921,IL,70302
317,2012,Aldrans,6,1598,IL,70302
318,2012,Aldrans,7,1634,IL,70302
319,2012,Aldrans,8,2262,IL,70302
320,2012,Aldrans,9,2035,IL,70302
321,2012,Aldrans,10,1102,IL,70302
322,2012,Aldrans,11,673,IL,70302
323,2012,Aldrans,12,1368,IL,70302
324,2012,Ampass,1,843,IL,70303
325,2012,Ampass,2,1110,IL,70303
326,2012,Ampass,3,822,IL,70303
327,2012,Ampass,4,548,IL,70303
328,2012,Ampass,5,1084,IL,70303
329,2012,Ampass,6,1207,IL,70303
330,2012,Ampass,7,1400,IL,70303
331,2012,Ampass,8,1412,IL,70303
332,2012,Ampass,9,1105,IL,70303
333,2012,Ampass,10,763,IL,70303
334,2012,Ampass,11,721,IL,70303
335,2012,Ampass,12,949,IL,70303
336,2012,Axams,1,16865,IL,70304
337,2012,Axams,2,20135,IL,70304
338,2012,Axams,3,14559,IL,70304
339,2012,Axams,4,7644,IL,70304
340,2012,Axams,5,9045,IL,70304
341,2012,Axams,6,8072,IL,70304
342,2012,Axams,7,10882,IL,70304
343,2012,Axams,8,11909,IL,70304
344,2012,Axams,9,9032,IL,70304
345,2012,Axams,10,7269,IL,70304
346,2012,Axams,11,3041,IL,70304
347,2012,Axams,12,10384,IL,70304
348,2012,Baumkirchen,1,13,IL,70305
349,2012,Baumkirchen,2,4,IL,70305
350,2012,Baumkirchen,3,0,IL,70305
351,2012,Baumkirchen,4,34,IL,70305
352,2012,Baumkirchen,5,37,IL,70305
353,2012,Baumkirchen,6,9,IL,70305
354,2012,Baumkirchen,7,7,IL,70305
355,2012,Baumkirchen,8,40,IL,70305
356,2012,Baumkirchen,9,18,IL,70305
357,2012,Baumkirchen,10,23,IL,70305
358,2012,Baumkirchen,11,14,IL,70305
359,2012,Baumkirchen,12,28,IL,70305
360,2012,Birgitz,1,2885,IL,70306
361,2012,Birgitz,2,3364,IL,70306
362,2012,Birgitz,3,1861,IL,70306
363,2012,Birgitz,4,882,IL,70306
364,2012,Birgitz,5,1268,IL,70306
365,2012,Birgitz,6,2187,IL,70306
366,2012,Birgitz,7,1666,IL,70306
367,2012,Birgitz,8,2626,IL,70306
368,2012,Birgitz,9,2182,IL,70306
369,2012,Birgitz,10,835,IL,70306
370,2012,Birgitz,11,577,IL,70306
371,2012,Birgitz,12,1151,IL,70306
372,2012,Ellbögen,1,1712,IL,70307
373,2012,Ellbögen,2,1829,IL,70307
374,2012,Ellbögen,3,754,IL,70307
375,2012,Ellbögen,4,292,IL,70307
376,2012,Ellbögen,5,503,IL,70307
377,2012,Ellbögen,6,950,IL,70307
378,2012,Ellbögen,7,2117,IL,70307
379,2012,Ellbögen,8,1877,IL,70307
380,2012,Ellbögen,9,746,IL,70307
381,2012,Ellbögen,10,658,IL,70307
382,2012,Ellbögen,11,412,IL,70307
383,2012,Ellbögen,12,915,IL,70307
384,2012,Flaurling,1,185,IL,70308
385,2012,Flaurling,2,419,IL,70308
386,2012,Flaurling,3,119,IL,70308
387,2012,Flaurling,4,76,IL,70308
388,2012,Flaurling,5,169,IL,70308
389,2012,Flaurling,6,189,IL,70308
390,2012,Flaurling,7,390,IL,70308
391,2012,Flaurling,8,472,IL,70308
392,2012,Flaurling,9,294,IL,70308
393,2012,Flaurling,10,112,IL,70308
394,2012,Flaurling,11,0,IL,70308
395,2012,Flaurling,12,217,IL,70308
396,2012,Fritzens,1,325,IL,70309
397,2012,Fritzens,2,204,IL,70309
398,2012,Fritzens,3,60,IL,70309
399,2012,Fritzens,4,175,IL,70309
400,2012,Fritzens,5,103,IL,70309
401,2012,Fritzens,6,133,IL,70309
402,2012,Fritzens,7,194,IL,70309
403,2012,Fritzens,8,261,IL,70309
404,2012,Fritzens,9,207,IL,70309
405,2012,Fritzens,10,62,IL,70309
406,2012,Fritzens,11,115,IL,70309
407,2012,Fritzens,12,118,IL,70309
408,2012,Fulpmes,1,43997,IL,70310
409,2012,Fulpmes,2,54293,IL,70310
410,2012,Fulpmes,3,41649,IL,70310
411,2012,Fulpmes,4,27862,IL,70310
412,2012,Fulpmes,5,10677,IL,70310
413,2012,Fulpmes,6,15864,IL,70310
414,2012,Fulpmes,7,32826,IL,70310
415,2012,Fulpmes,8,42158,IL,70310
416,2012,Fulpmes,9,22741,IL,70310
417,2012,Fulpmes,10,18968,IL,70310
418,2012,Fulpmes,11,22002,IL,70310
419,2012,Fulpmes,12,33839,IL,70310
420,2012,Gnadenwald,1,1338,IL,70311
421,2012,Gnadenwald,2,1738,IL,70311
422,2012,Gnadenwald,3,1509,IL,70311
423,2012,Gnadenwald,4,1486,IL,70311
424,2012,Gnadenwald,5,1904,IL,70311
425,2012,Gnadenwald,6,1980,IL,70311
426,2012,Gnadenwald,7,2118,IL,70311
427,2012,Gnadenwald,8,2536,IL,70311
428,2012,Gnadenwald,9,1944,IL,70311
429,2012,Gnadenwald,10,1683,IL,70311
430,2012,Gnadenwald,11,1133,IL,70311
431,2012,Gnadenwald,12,1492,IL,70311
432,2012,Götzens,1,9157,IL,70312
433,2012,Götzens,2,10314,IL,70312
434,2012,Götzens,3,7731,IL,70312
435,2012,Götzens,4,5024,IL,70312
436,2012,Götzens,5,5847,IL,70312
437,2012,Götzens,6,7715,IL,70312
438,2012,Götzens,7,8482,IL,70312
439,2012,Götzens,8,9950,IL,70312
440,2012,Götzens,9,8763,IL,70312
441,2012,Götzens,10,4578,IL,70312
442,2012,Götzens,11,2973,IL,70312
443,2012,Götzens,12,8374,IL,70312
444,2012,Gries am Brenner,1,3022,IL,70313
445,2012,Gries am Brenner,2,2891,IL,70313
446,2012,Gries am Brenner,3,1696,IL,70313
447,2012,Gries am Brenner,4,1295,IL,70313
448,2012,Gries am Brenner,5,2410,IL,70313
449,2012,Gries am Brenner,6,2730,IL,70313
450,2012,Gries am Brenner,7,4797,IL,70313
451,2012,Gries am Brenner,8,5133,IL,70313
452,2012,Gries am Brenner,9,3050,IL,70313
453,2012,Gries am Brenner,10,2290,IL,70313
454,2012,Gries am Brenner,11,1369,IL,70313
455,2012,Gries am Brenner,12,2534,IL,70313
456,2012,Gries im Sellrain,1,4456,IL,70314
457,2012,Gries im Sellrain,2,7868,IL,70314
458,2012,Gries im Sellrain,3,5431,IL,70314
459,2012,Gries im Sellrain,4,3301,IL,70314
460,2012,Gries im Sellrain,5,602,IL,70314
461,2012,Gries im Sellrain,6,2106,IL,70314
462,2012,Gries im Sellrain,7,5051,IL,70314
463,2012,Gries im Sellrain,8,5749,IL,70314
464,2012,Gries im Sellrain,9,3251,IL,70314
465,2012,Gries im Sellrain,10,449,IL,70314
466,2012,Gries im Sellrain,11,474,IL,70314
467,2012,Gries im Sellrain,12,4139,IL,70314
468,2012,Grinzens,1,221,IL,70315
469,2012,Grinzens,2,237,IL,70315
470,2012,Grinzens,3,76,IL,70315
471,2012,Grinzens,4,82,IL,70315
472,2012,Grinzens,5,12,IL,70315
473,2012,Grinzens,6,198,IL,70315
474,2012,Grinzens,7,445,IL,70315
475,2012,Grinzens,8,596,IL,70315
476,2012,Grinzens,9,207,IL,70315
477,2012,Grinzens,10,20,IL,70315
478,2012,Grinzens,11,10,IL,70315
479,2012,Grinzens,12,84,IL,70315
480,2012,Gschnitz,1,2292,IL,70317
481,2012,Gschnitz,2,4099,IL,70317
482,2012,Gschnitz,3,1067,IL,70317
483,2012,Gschnitz,4,877,IL,70317
484,2012,Gschnitz,5,339,IL,70317
485,2012,Gschnitz,6,1857,IL,70317
486,2012,Gschnitz,7,4433,IL,70317
487,2012,Gschnitz,8,4518,IL,70317
488,2012,Gschnitz,9,2181,IL,70317
489,2012,Gschnitz,10,612,IL,70317
490,2012,Gschnitz,11,337,IL,70317
491,2012,Gschnitz,12,2130,IL,70317
492,2012,Hatting,1,438,IL,70318
493,2012,Hatting,2,424,IL,70318
494,2012,Hatting,3,463,IL,70318
495,2012,Hatting,4,393,IL,70318
496,2012,Hatting,5,197,IL,70318
497,2012,Hatting,6,237,IL,70318
498,2012,Hatting,7,414,IL,70318
499,2012,Hatting,8,339,IL,70318
500,2012,Hatting,9,544,IL,70318
501,2012,Hatting,10,342,IL,70318
502,2012,Hatting,11,173,IL,70318
503,2012,Hatting,12,408,IL,70318
504,2012,Inzing,1,702,IL,70319
505,2012,Inzing,2,1057,IL,70319
506,2012,Inzing,3,705,IL,70319
507,2012,Inzing,4,615,IL,70319
508,2012,Inzing,5,675,IL,70319
509,2012,Inzing,6,620,IL,70319
510,2012,Inzing,7,1246,IL,70319
511,2012,Inzing,8,1386,IL,70319
512,2012,Inzing,9,1114,IL,70319
513,2012,Inzing,10,1069,IL,70319
514,2012,Inzing,11,696,IL,70319
515,2012,Inzing,12,958,IL,70319
516,2012,Kematen in Tirol,1,1162,IL,70320
517,2012,Kematen in Tirol,2,1419,IL,70320
518,2012,Kematen in Tirol,3,1368,IL,70320
519,2012,Kematen in Tirol,4,905,IL,70320
520,2012,Kematen in Tirol,5,940,IL,70320
521,2012,Kematen in Tirol,6,1038,IL,70320
522,2012,Kematen in Tirol,7,1424,IL,70320
523,2012,Kematen in Tirol,8,566,IL,70320
524,2012,Kematen in Tirol,9,1247,IL,70320
525,2012,Kematen in Tirol,10,1098,IL,70320
526,2012,Kematen in Tirol,11,1094,IL,70320
527,2012,Kematen in Tirol,12,1358,IL,70320
528,2012,Kolsass,1,1880,IL,70322
529,2012,Kolsass,2,1969,IL,70322
530,2012,Kolsass,3,1088,IL,70322
531,2012,Kolsass,4,950,IL,70322
532,2012,Kolsass,5,1313,IL,70322
533,2012,Kolsass,6,1517,IL,70322
534,2012,Kolsass,7,2197,IL,70322
535,2012,Kolsass,8,2042,IL,70322
536,2012,Kolsass,9,1770,IL,70322
537,2012,Kolsass,10,1330,IL,70322
538,2012,Kolsass,11,989,IL,70322
539,2012,Kolsass,12,1881,IL,70322
540,2012,Kolsassberg,1,3825,IL,70323
541,2012,Kolsassberg,2,4138,IL,70323
542,2012,Kolsassberg,3,2277,IL,70323
543,2012,Kolsassberg,4,1542,IL,70323
544,2012,Kolsassberg,5,2658,IL,70323
545,2012,Kolsassberg,6,2672,IL,70323
546,2012,Kolsassberg,7,3240,IL,70323
547,2012,Kolsassberg,8,3808,IL,70323
548,2012,Kolsassberg,9,2666,IL,70323
549,2012,Kolsassberg,10,1439,IL,70323
550,2012,Kolsassberg,11,422,IL,70323
551,2012,Kolsassberg,12,2727,IL,70323
552,2012,Lans,1,7778,IL,70325
553,2012,Lans,2,7097,IL,70325
554,2012,Lans,3,6507,IL,70325
555,2012,Lans,4,6543,IL,70325
556,2012,Lans,5,6868,IL,70325
557,2012,Lans,6,7109,IL,70325
558,2012,Lans,7,7020,IL,70325
559,2012,Lans,8,7897,IL,70325
560,2012,Lans,9,6567,IL,70325
561,2012,Lans,10,5990,IL,70325
562,2012,Lans,11,6947,IL,70325
563,2012,Lans,12,5672,IL,70325
564,2012,Leutasch,1,84042,IL,70326
565,2012,Leutasch,2,91384,IL,70326
566,2012,Leutasch,3,33765,IL,70326
567,2012,Leutasch,4,5158,IL,70326
568,2012,Leutasch,5,12794,IL,70326
569,2012,Leutasch,6,27869,IL,70326
570,2012,Leutasch,7,49270,IL,70326
571,2012,Leutasch,8,73263,IL,70326
572,2012,Leutasch,9,38777,IL,70326
573,2012,Leutasch,10,18858,IL,70326
574,2012,Leutasch,11,5106,IL,70326
575,2012,Leutasch,12,43307,IL,70326
576,2012,Matrei am Brenner,1,2055,IL,70327
577,2012,Matrei am Brenner,2,2361,IL,70327
578,2012,Matrei am Brenner,3,1421,IL,70327
579,2012,Matrei am Brenner,4,1269,IL,70327
580,2012,Matrei am Brenner,5,2210,IL,70327
581,2012,Matrei am Brenner,6,2536,IL,70327
582,2012,Matrei am Brenner,7,3407,IL,70327
583,2012,Matrei am Brenner,8,2848,IL,70327
584,2012,Matrei am Brenner,9,3555,IL,70327
585,2012,Matrei am Brenner,10,2007,IL,70327
586,2012,Matrei am Brenner,11,188,IL,70327
587,2012,Matrei am Brenner,12,2070,IL,70327
588,2012,Mieders,1,6290,IL,70328
589,2012,Mieders,2,9367,IL,70328
590,2012,Mieders,3,5351,IL,70328
591,2012,Mieders,4,4769,IL,70328
592,2012,Mieders,5,1569,IL,70328
593,2012,Mieders,6,3016,IL,70328
594,2012,Mieders,7,5879,IL,70328
595,2012,Mieders,8,7068,IL,70328
596,2012,Mieders,9,2929,IL,70328
597,2012,Mieders,10,3153,IL,70328
598,2012,Mieders,11,2721,IL,70328
599,2012,Mieders,12,5009,IL,70328
600,2012,Mils,1,1648,IL,70329
601,2012,Mils,2,1770,IL,70329
602,2012,Mils,3,1526,IL,70329
603,2012,Mils,4,1575,IL,70329
604,2012,Mils,5,1905,IL,70329
605,2012,Mils,6,1879,IL,70329
606,2012,Mils,7,2695,IL,70329
607,2012,Mils,8,2393,IL,70329
608,2012,Mils,9,2516,IL,70329
609,2012,Mils,10,1873,IL,70329
610,2012,Mils,11,1827,IL,70329
611,2012,Mils,12,2009,IL,70329
612,2012,Mühlbachl,1,1914,IL,70330
613,2012,Mühlbachl,2,2191,IL,70330
614,2012,Mühlbachl,3,1495,IL,70330
615,2012,Mühlbachl,4,910,IL,70330
616,2012,Mühlbachl,5,1160,IL,70330
617,2012,Mühlbachl,6,1997,IL,70330
618,2012,Mühlbachl,7,2300,IL,70330
619,2012,Mühlbachl,8,3182,IL,70330
620,2012,Mühlbachl,9,2446,IL,70330
621,2012,Mühlbachl,10,936,IL,70330
622,2012,Mühlbachl,11,79,IL,70330
623,2012,Mühlbachl,12,1844,IL,70330
624,2012,Mutters,1,6434,IL,70331
625,2012,Mutters,2,7588,IL,70331
626,2012,Mutters,3,4384,IL,70331
627,2012,Mutters,4,2464,IL,70331
628,2012,Mutters,5,3008,IL,70331
629,2012,Mutters,6,4499,IL,70331
630,2012,Mutters,7,7442,IL,70331
631,2012,Mutters,8,7238,IL,70331
632,2012,Mutters,9,4959,IL,70331
633,2012,Mutters,10,3363,IL,70331
